2025-07-25 08:42:54 | INFO     | TestSecurity | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:11:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=google | found=0
2025-07-25 12:11:02 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [Google] Enumerator initialized | domain=thales.com | timeout=25
2025-07-25 12:11:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Google] Starting enumeration | domain=thales.com
2025-07-25 12:11:02 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [Google] Sending request | url=https://www.google.com/search?q=site:thales.com+-inurl:www&num=100&start=1 | attempt=1
2025-07-25 12:11:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Google] Enumeration completed | found=0
2025-07-25 12:11:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=google-simple | found=0
2025-07-25 12:11:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=0 | time_elapsed=3.1877493858337402
2025-07-25 12:11:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=0 | total_logs=16 | errors=0
2025-07-25 12:11:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:11:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:11:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:11:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:11:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=microsoft.com
2025-07-25 12:11:36 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:11:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Starting Playwright enumeration | domain=microsoft.com
2025-07-25 12:11:37 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Navigating to URL | url=https://www.google.com/search?q=site:microsoft.com+-www.microsoft.com&num=100&start=0
2025-07-25 12:11:39 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Page loaded successfully | content_length=989503 | title=site:microsoft.com -www.microsoft.com - Recherche Google
2025-07-25 12:11:43 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Navigating to URL | url=https://www.google.com/search?q=site:microsoft.com+-www.microsoft.com&num=100&start=10
2025-07-25 12:11:45 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Page loaded successfully | content_length=985548 | title=site:microsoft.com -www.microsoft.com - Recherche Google
2025-07-25 12:11:48 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Navigating to URL | url=https://www.google.com/search?q=site:microsoft.com+-www.microsoft.com&num=100&start=20
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Page loaded successfully | content_length=1183409 | title=site:microsoft.com -www.microsoft.com - Recherche Google
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Playwright enumeration completed | found=0
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=google | found=0
2025-07-25 12:11:50 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [Google] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Google] Starting enumeration | domain=microsoft.com
2025-07-25 12:11:50 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [Google] Sending request | url=https://www.google.com/search?q=site:microsoft.com+-inurl:www&num=100&start=1 | attempt=1
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Google] Enumeration completed | found=0
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=google-simple | found=0
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=0 | time_elapsed=14.494821071624756
2025-07-25 12:11:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=0 | total_logs=19 | errors=0
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=github.com
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=github.com
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:18:10 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.github.com&output=json
2025-07-25 12:18:35 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificates processed | total_certs=922 | domains_found=98
2025-07-25 12:18:35 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.{domain}&output=json | certificates=922 | new_domains=98
2025-07-25 12:18:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:18:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=github.com&output=json
2025-07-25 12:18:37 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=502
2025-07-25 12:18:37 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:18:37 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:18:37 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.github.com&output=json
2025-07-25 12:19:01 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.%.{domain}&output=json | certificates=920 | new_domains=0
2025-07-25 12:19:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=98
2025-07-25 12:19:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=98
2025-07-25 12:19:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=98 | time_elapsed=51.28796863555908
2025-07-25 12:19:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=98 | total_logs=18 | errors=0
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=microsoft.com
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=microsoft.com
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:19:24 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.microsoft.com&output=json
2025-07-25 12:19:56 | ERROR    | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency request failed | error=HTTPSConnectionPool(host='crt.sh', port=443): Read timed out. (read timeout=30)
2025-07-25 12:19:56 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:19:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:19:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=microsoft.com&output=json
2025-07-25 12:20:26 | ERROR    | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency request failed | error=HTTPSConnectionPool(host='crt.sh', port=443): Read timed out. (read timeout=30)
2025-07-25 12:20:26 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:20:26 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:20:26 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.microsoft.com&output=json
2025-07-25 12:20:56 | ERROR    | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency request failed | error=HTTPSConnectionPool(host='crt.sh', port=443): Read timed out. (read timeout=30)
2025-07-25 12:20:56 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:20:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=0
2025-07-25 12:20:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=0
2025-07-25 12:20:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=0 | time_elapsed=91.79519581794739
2025-07-25 12:20:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=0 | total_logs=19 | errors=3
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=thales.com
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=thales.com
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:22:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.thales.com&output=json
2025-07-25 12:22:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificates processed | total_certs=255 | domains_found=7
2025-07-25 12:22:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.{domain}&output=json | certificates=255 | new_domains=7
2025-07-25 12:22:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:22:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=thales.com&output=json
2025-07-25 12:23:27 | ERROR    | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency request failed | error=HTTPSConnectionPool(host='crt.sh', port=443): Read timed out. (read timeout=30)
2025-07-25 12:23:27 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:23:27 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:23:27 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.thales.com&output=json
2025-07-25 12:23:27 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=502
2025-07-25 12:23:27 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:23:27 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=7
2025-07-25 12:23:27 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=7
2025-07-25 12:23:27 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=7 | time_elapsed=45.98663687705994
2025-07-25 12:23:27 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=7 | total_logs=19 | errors=1
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=thales.com
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=thales.com
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:27:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.thales.com&output=json
2025-07-25 12:27:36 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=404
2025-07-25 12:27:36 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:27:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:27:36 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=thales.com&output=json
2025-07-25 12:27:40 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificates processed | total_certs=234 | domains_found=7
2025-07-25 12:27:40 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q={domain}&output=json | certificates=234 | new_domains=7
2025-07-25 12:27:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:27:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.thales.com&output=json
2025-07-25 12:27:46 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.%.{domain}&output=json | certificates=161 | new_domains=0
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=7
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=7
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS BruteForce enumeration | domain=thales.com
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Using default wordlist | size=99
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Wordlist loaded | total_words=99 | valid_words=99
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS threads | threads=50 | wordlist_size=99
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=www.thales.com | ip=199.60.103.226
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=mail.thales.com | ip=172.217.20.179
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=ftp.thales.com | ip=199.60.103.107
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=help.thales.com | ip=199.60.103.226
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=portal.thales.com | ip=64.74.235.19
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=files.thales.com | ip=216.69.141.129
2025-07-25 12:27:47 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=email.thales.com | ip=15.197.155.180
2025-07-25 12:27:54 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS progress | completed=50 | total=99 | found=7
2025-07-25 12:28:04 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS BruteForce enumeration completed | tested=99 | found=7
2025-07-25 12:28:04 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=dns | found=7
2025-07-25 12:28:04 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=12 | time_elapsed=34.904642820358276
2025-07-25 12:28:04 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=12 | total_logs=32 | errors=0
2025-07-25 12:29:00 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:29:00 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:29:00 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:29:00 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:29:00 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=microsoft.com
2025-07-25 12:29:00 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:29:00 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Starting Playwright enumeration | domain=microsoft.com
2025-07-25 12:29:02 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Navigating to URL | url=https://www.google.com/search?q=site:microsoft.com+-www.microsoft.com&num=100&start=0
2025-07-25 12:29:04 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Page loaded successfully | content_length=983632 | title=site:microsoft.com -www.microsoft.com - Recherche Google
2025-07-25 12:29:08 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Navigating to URL | url=https://www.google.com/search?q=site:microsoft.com+-www.microsoft.com&num=100&start=10
2025-07-25 12:29:09 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Page loaded successfully | content_length=979601 | title=site:microsoft.com -www.microsoft.com - Recherche Google
2025-07-25 12:29:12 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Navigating to URL | url=https://www.google.com/search?q=site:microsoft.com+-www.microsoft.com&num=100&start=20
2025-07-25 12:29:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Page loaded successfully | content_length=985292 | title=site:microsoft.com -www.microsoft.com - Recherche Google
2025-07-25 12:29:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [GooglePlaywright] Playwright enumeration completed | found=0
2025-07-25 12:29:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=google | found=0
2025-07-25 12:29:13 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [Google] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:29:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Google] Starting enumeration | domain=microsoft.com
2025-07-25 12:29:13 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [Google] Sending request | url=https://www.google.com/search?q=site:microsoft.com+-inurl:www&num=100&start=1 | attempt=1
2025-07-25 12:29:14 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Google] Enumeration completed | found=0
2025-07-25 12:29:14 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=google-simple | found=0
2025-07-25 12:29:14 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:29:14 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=microsoft.com
2025-07-25 12:29:14 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:29:14 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.microsoft.com&output=json
2025-07-25 12:29:31 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=503
2025-07-25 12:29:31 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:29:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:29:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=microsoft.com&output=json
2025-07-25 12:29:32 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=503
2025-07-25 12:29:32 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:29:32 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:29:32 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.microsoft.com&output=json
2025-07-25 12:29:34 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=503
2025-07-25 12:29:34 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=0
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=0
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [SecurityTrails] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [SecurityTrails] Starting SecurityTrails enumeration | domain=microsoft.com
2025-07-25 12:29:34 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [SecurityTrails] SecurityTrails skipped - no API key
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=securitytrails | found=0
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [VirusTotal] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [VirusTotal] Starting VirusTotal enumeration | domain=microsoft.com
2025-07-25 12:29:34 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [VirusTotal] VirusTotal skipped - no API key
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=virustotal | found=0
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS BruteForce enumeration | domain=microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Using default wordlist | size=99
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Wordlist loaded | total_words=99 | valid_words=99
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS threads | threads=50 | wordlist_size=99
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=www.microsoft.com
